DeviceDateTime,Longitute,Latitude,Speed,Di1,Di2,Di3
1/10/2023 14:21,21.149532,42.629722,77,1,0,1
1/10/2023 14:21,21.148647,42.627742,85,1,0,1
1/10/2023 14:21,21.14791,42.626113,64,1,0,1
1/10/2023 14:21,21.147185,42.624552,66,1,0,1
1/10/2023 14:21,21.146922,42.624195,20,1,0,1
1/10/2023 14:21,21.146793,42.624223,20,1,0,1
1/10/2023 14:21,21.146595,42.624618,20,1,0,1
1/10/2023 14:22,21.146465,42.625098,25,1,0,1
1/10/2023 14:22,21.146357,42.625565,16,1,0,1
1/10/2023 14:22,21.146237,42.626102,15,1,0,1
1/10/2023 14:22,21.145418,42.625943,19,1,0,1
1/10/2023 14:22,21.144748,42.62583,19,1,0,1
1/10/2023 14:22,21.14441,42.625702,13,1,0,1
1/10/2023 14:23,21.144415,42.62521,18,1,0,1
1/10/2023 14:23,21.144232,42.624867,19,1,0,1
1/10/2023 14:23,21.143527,42.624818,22,1,0,1
1/10/2023 14:23,21.142722,42.624757,24,1,0,1
1/10/2023 14:23,21.142335,42.624738,6,1,0,1
1/10/2023 14:23,21.141972,42.624723,7,1,0,1
1/10/2023 14:24,21.141865,42.62471,0,1,0,1
1/10/2023 14:24,21.141878,42.624722,0,1,0,1
1/10/2023 14:24,21.141878,42.624722,7,1,0,1
1/10/2023 14:24,21.142015,42.624738,0,1,0,0
1/10/2023 14:24,21.142015,42.624738,0,1,0,0
1/10/2023 14:24,21.142015,42.624738,0,1,0,0
1/10/2023 14:24,21.142015,42.624738,0,1,0,0
1/10/2023 14:25,21.142015,42.624738,0,1,0,0
1/10/2023 14:25,21.142015,42.624738,0,1,0,0
1/10/2023 14:25,21.142015,42.624738,0,1,0,0
1/10/2023 14:25,21.142015,42.624738,0,1,0,0
1/10/2023 14:25,21.142015,42.624738,0,1,0,0
1/10/2023 14:25,21.142015,42.624738,0,1,0,0
1/10/2023 14:26,21.142015,42.624738,0,1,0,0
1/10/2023 14:26,21.142015,42.624738,0,1,0,0
1/10/2023 14:26,21.142015,42.624738,0,1,0,0
1/10/2023 14:26,21.142015,42.624738,0,1,0,0
1/10/2023 14:26,21.142015,42.624738,0,1,0,0
1/10/2023 14:26,21.142015,42.624738,0,1,1,0
1/10/2023 14:27,21.142072,42.62474,9,1,1,0
1/10/2023 14:27,21.142268,42.624747,12,1,0,0
1/10/2023 14:27,21.142415,42.624755,15,1,1,0
1/10/2023 14:27,21.143208,42.624795,27,1,1,0
1/10/2023 14:27,21.144223,42.624873,27,1,1,0
1/10/2023 14:27,21.144453,42.624975,26,1,1,0
1/10/2023 14:27,21.144492,42.625673,12,1,1,0
1/10/2023 14:27,21.144568,42.625772,17,1,1,0
1/10/2023 14:28,21.145277,42.625922,12,1,1,0
1/10/2023 14:28,21.145725,42.626003,17,1,1,0
1/10/2023 14:28,21.146282,42.626097,4,1,1,0
1/10/2023 14:28,21.146325,42.626137,15,1,1,0
1/10/2023 14:28,21.146443,42.62684,31,1,1,0
1/10/2023 14:28,21.146717,42.627705,24,1,1,0
1/10/2023 14:28,21.146787,42.628447,32,1,1,0
1/10/2023 14:29,21.146982,42.62914,23,1,1,0
1/10/2023 14:29,21.14713,42.62985,31,1,1,0
1/10/2023 14:29,21.147278,42.630528,21,1,1,0
1/10/2023 14:29,21.147815,42.631095,18,1,1,0
1/10/2023 14:29,21.147837,42.631147,0,1,1,0
1/10/2023 14:29,21.14793,42.631225,16,1,1,0
1/10/2023 14:29,21.149438,42.631085,57,1,1,0
1/10/2023 14:30,21.150443,42.630883,18,1,1,0
1/10/2023 14:30,21.150708,42.63086,0,1,0,0
1/10/2023 14:30,21.150757,42.63085,6,1,1,0
1/10/2023 14:30,21.151095,42.630735,17,1,1,0
1/10/2023 14:30,21.15111,42.63059,23,1,1,0
1/10/2023 14:30,21.150728,42.630353,7,1,1,0
1/10/2023 14:30,21.150292,42.630172,18,1,1,0
1/10/2023 14:30,21.150095,42.63026,19,1,1,0
1/10/2023 14:30,21.15011,42.630452,31,1,1,0
1/10/2023 14:31,21.150517,42.631325,26,1,1,0
1/10/2023 14:31,21.150612,42.63151,0,1,1,0
1/10/2023 14:31,21.150638,42.631573,8,1,1,1
1/10/2023 14:31,21.150807,42.631795,6,1,1,1
1/10/2023 14:31,21.150978,42.63181,9,1,1,1
1/10/2023 14:31,21.151135,42.631707,9,1,1,1
1/10/2023 14:31,21.151155,42.631678,0,1,1,1
1/10/2023 14:32,21.151193,42.631602,0,1,1,1
1/10/2023 14:32,21.151193,42.631602,0,1,1,1
1/10/2023 14:32,21.151215,42.631562,5,1,1,1
1/10/2023 14:32,21.151288,42.631512,12,1,1,1
1/10/2023 14:32,21.151358,42.631545,12,1,1,1
1/10/2023 14:32,21.15151,42.631705,0,1,1,1
1/10/2023 14:32,21.15151,42.631705,0,1,0,1
1/10/2023 14:32,21.15157,42.631758,0,1,0,1
1/10/2023 14:33,21.151575,42.631752,0,1,0,1
1/10/2023 14:33,21.151575,42.631752,0,1,0,1
1/10/2023 14:33,21.151575,42.631752,0,1,0,1
1/10/2023 14:33,21.151575,42.631752,0,1,0,1
1/10/2023 14:33,21.151648,42.631875,8,1,0,1
1/10/2023 14:33,21.151685,42.6319,0,1,0,1
1/10/2023 14:34,21.151685,42.6319,0,1,0,1
1/10/2023 14:34,21.151685,42.6319,0,1,0,1
1/10/2023 14:34,21.151685,42.6319,0,1,0,1
1/10/2023 14:34,21.151685,42.6319,0,1,0,1
1/10/2023 14:34,21.15158,42.631935,0,1,0,1
1/10/2023 14:34,21.15158,42.631935,0,1,0,1
1/10/2023 14:35,21.15158,42.631935,0,1,1,1
1/10/2023 14:35,21.15158,42.631935,0,1,0,1
1/10/2023 14:35,21.15158,42.631935,0,1,1,1
1/10/2023 14:35,21.15158,42.631935,0,1,1,1
1/10/2023 14:35,21.151472,42.632018,4,1,1,1
1/10/2023 14:35,21.151483,42.632018,7,1,1,1
1/10/2023 14:35,21.15143,42.631888,14,1,1,0
1/10/2023 14:35,21.151357,42.631652,0,1,1,0
1/10/2023 14:35,21.151315,42.631578,11,1,1,0
1/10/2023 14:35,21.151213,42.631588,14,1,1,0
1/10/2023 14:36,21.150975,42.632183,39,1,1,0
1/10/2023 14:36,21.151495,42.633615,66,1,1,0
1/10/2023 14:36,21.152298,42.635295,72,1,1,0
1/10/2023 14:36,21.153322,42.63711,80,1,1,0
1/10/2023 14:36,21.15441,42.63904,84,1,1,0
1/10/2023 14:36,21.15546,42.640968,76,1,1,0
1/10/2023 14:37,21.15624,42.642688,68,1,1,0
1/10/2023 14:37,21.15662,42.643937,34,1,1,0
1/10/2023 14:37,21.156735,42.644525,12,1,1,0
1/10/2023 14:37,21.156838,42.64467,7,1,1,0
1/10/2023 14:37,21.156967,42.645247,41,1,1,0
1/10/2023 14:37,21.157258,42.646393,41,1,1,0
1/10/2023 14:38,21.157513,42.647058,14,1,1,0
1/10/2023 14:38,21.15812,42.64731,28,1,1,0
1/10/2023 14:38,21.159223,42.6472,41,1,1,0
1/10/2023 14:38,21.16066,42.647135,20,1,1,0
1/10/2023 14:38,21.161242,42.647212,36,1,1,0
1/10/2023 14:38,21.162147,42.64748,18,1,1,0
1/10/2023 14:39,21.162822,42.647727,26,1,1,0
1/10/2023 14:39,21.163018,42.647873,23,1,1,0
1/10/2023 14:39,21.163637,42.648575,43,1,1,0
1/10/2023 14:39,21.164395,42.649522,35,1,1,0
1/10/2023 14:39,21.164993,42.650335,42,1,1,0
1/10/2023 14:39,21.165755,42.651428,48,1,1,0
1/10/2023 14:40,21.16659,42.65252,53,1,1,0
1/10/2023 14:40,21.167383,42.653582,57,1,1,0
1/10/2023 14:40,21.167673,42.653927,0,1,1,0
1/10/2023 14:40,21.167673,42.653927,0,1,1,0
1/10/2023 14:40,21.167673,42.653927,0,1,1,0
1/10/2023 14:40,21.167673,42.653927,0,1,1,0
1/10/2023 14:40,21.167673,42.653927,0,1,1,0
1/10/2023 14:41,21.167673,42.653927,0,1,1,0
1/10/2023 14:41,21.167673,42.653927,0,1,1,0
1/10/2023 14:41,21.168113,42.65441,34,1,1,0
1/10/2023 14:41,21.168732,42.654872,25,1,1,0
1/10/2023 14:41,21.169518,42.655095,20,1,1,0
1/10/2023 14:42,21.169862,42.655223,13,1,1,0
1/10/2023 14:42,21.170188,42.655355,27,1,1,0
1/10/2023 14:42,21.171108,42.655938,38,1,1,0
1/10/2023 14:42,21.171312,42.65616,0,1,1,0
1/10/2023 14:42,21.171365,42.656172,14,1,1,0
1/10/2023 14:42,21.172102,42.656023,24,1,1,0
1/10/2023 14:42,21.173138,42.655857,31,1,1,0
1/10/2023 14:43,21.17409,42.655818,26,1,1,0
1/10/2023 14:43,21.174798,42.655857,18,1,1,0
1/10/2023 14:43,21.175545,42.65588,18,1,1,0
1/10/2023 14:43,21.176023,42.655872,6,1,1,0
1/10/2023 14:43,21.1766,42.655823,23,1,1,0
1/10/2023 14:43,21.176888,42.655808,9,1,1,0
1/10/2023 14:44,21.177135,42.656347,25,1,1,0
1/10/2023 14:44,21.177207,42.656447,19,1,1,1
1/10/2023 14:44,21.177303,42.65668,4,1,1,1
1/10/2023 14:44,21.177292,42.656678,0,1,1,1
