DeviceDateTime,Longitute,Latitude,Speed,Di1,Di2,Di3
2/10/2023 6:30,21.15249,42.654535,0,1,1,0
2/10/2023 6:30,21.15249,42.654535,0,1,1,0
2/10/2023 6:31,21.15249,42.654535,0,1,1,0
2/10/2023 6:31,21.15249,42.654535,0,1,1,0
2/10/2023 6:31,21.15249,42.654535,0,1,1,0
2/10/2023 6:31,21.152502,42.654522,8,1,1,0
2/10/2023 6:31,21.152682,42.654268,5,1,1,0
2/10/2023 6:31,21.152707,42.654213,17,1,1,0
2/10/2023 6:31,21.152795,42.654037,29,1,1,0
2/10/2023 6:32,21.152882,42.653538,0,1,1,1
2/10/2023 6:32,21.152882,42.653538,0,1,1,1
2/10/2023 6:32,21.152882,42.653538,0,1,1,1
2/10/2023 6:32,21.152882,42.653538,0,1,1,1
2/10/2023 6:32,21.152882,42.653538,0,1,1,1
2/10/2023 6:33,21.152882,42.653538,0,1,1,1
2/10/2023 6:33,21.152882,42.653538,0,1,1,1
2/10/2023 6:33,21.152882,42.653538,0,1,0,1
2/10/2023 6:33,21.152882,42.653538,0,1,1,1
2/10/2023 6:33,21.152882,42.653538,0,1,1,1
2/10/2023 6:33,21.152882,42.653538,0,1,0,1
2/10/2023 6:33,21.152843,42.65347,9,1,0,1
2/10/2023 6:33,21.152202,42.653322,27,1,0,1
2/10/2023 6:34,21.151235,42.653017,33,1,0,1
2/10/2023 6:34,21.150258,42.652657,29,1,0,1
2/10/2023 6:34,21.149583,42.651622,23,1,0,1
2/10/2023 6:34,21.149612,42.651337,13,1,0,1
2/10/2023 6:34,21.149513,42.651112,4,1,0,1
2/10/2023 6:34,21.149423,42.65107,14,1,0,1
2/10/2023 6:35,21.14825,42.651558,34,1,0,1
2/10/2023 6:35,21.14743,42.651333,28,1,0,1
2/10/2023 6:35,21.147497,42.650933,18,1,0,1
2/10/2023 6:35,21.147903,42.650798,28,1,0,1
2/10/2023 6:35,21.148708,42.650478,14,1,0,1
2/10/2023 6:35,21.148953,42.650298,13,1,0,1
2/10/2023 6:36,21.149257,42.650482,8,1,0,1
2/10/2023 6:36,21.14943,42.650487,10,1,0,1
2/10/2023 6:36,21.1498,42.65031,0,1,0,1
2/10/2023 6:36,21.149802,42.65031,0,1,0,1
2/10/2023 6:36,21.149802,42.65031,0,1,0,1
2/10/2023 6:36,21.149802,42.65031,0,1,0,1
2/10/2023 6:37,21.149903,42.65027,5,1,0,1
2/10/2023 6:37,21.150073,42.650205,20,1,0,1
2/10/2023 6:37,21.15177,42.649395,46,1,0,1
2/10/2023 6:37,21.15322,42.648605,52,1,0,1
2/10/2023 6:37,21.154528,42.647648,60,1,0,1
2/10/2023 6:38,21.155238,42.646947,0,1,0,1
2/10/2023 6:38,21.155997,42.644982,55,1,0,1
2/10/2023 6:38,21.156198,42.643622,53,1,0,1
2/10/2023 6:38,21.1557,42.642003,64,1,0,1
2/10/2023 6:38,21.154965,42.640593,68,1,0,1
2/10/2023 6:38,21.154028,42.638793,69,1,0,1
2/10/2023 6:39,21.153215,42.637415,65,1,0,1
2/10/2023 6:39,21.152387,42.635943,49,1,0,1
2/10/2023 6:39,21.151952,42.635148,59,1,0,1
2/10/2023 6:39,21.150922,42.632918,57,1,0,1
2/10/2023 6:39,21.150738,42.632542,47,1,0,1
2/10/2023 6:39,21.149505,42.631785,32,1,0,1
2/10/2023 6:40,21.148955,42.6313,24,1,0,1
2/10/2023 6:40,21.147253,42.631383,54,1,0,1
2/10/2023 6:40,21.145788,42.6316,42,1,0,1
2/10/2023 6:40,21.144732,42.631878,26,1,0,1
2/10/2023 6:40,21.144308,42.63186,38,1,0,1
2/10/2023 6:40,21.140357,42.632195,83,1,0,1
2/10/2023 6:41,21.137665,42.631355,86,1,0,1
2/10/2023 6:41,21.13489,42.628922,84,1,0,1
2/10/2023 6:41,21.133185,42.627467,87,1,0,1
2/10/2023 6:41,21.130758,42.625895,86,1,0,1
2/10/2023 6:41,21.128703,42.624525,83,1,0,1
2/10/2023 6:42,21.12727,42.621743,86,1,0,1
2/10/2023 6:42,21.126193,42.61975,87,1,0,1
2/10/2023 6:42,21.121412,42.619158,86,1,0,1
2/10/2023 6:42,21.118445,42.619388,89,1,0,1
2/10/2023 6:42,21.113553,42.619818,81,1,0,1
2/10/2023 6:43,21.110908,42.620003,75,1,0,1
2/10/2023 6:43,21.108187,42.620207,73,1,0,1
2/10/2023 6:43,21.105598,42.620413,84,1,0,1
2/10/2023 6:43,21.101685,42.620687,93,1,0,1
2/10/2023 6:43,21.098465,42.620917,96,1,0,1
2/10/2023 6:44,21.095207,42.621308,98,1,0,1
2/10/2023 6:44,21.092018,42.621928,94,1,0,1
2/10/2023 6:44,21.088865,42.622752,83,1,0,1
2/10/2023 6:44,21.08786,42.622992,72,1,0,1
2/10/2023 6:44,21.085452,42.623632,37,1,0,1
2/10/2023 6:44,21.084628,42.623857,27,1,0,1
2/10/2023 6:45,21.084845,42.624347,30,1,0,1
2/10/2023 6:45,21.085038,42.624158,30,1,0,1
2/10/2023 6:45,21.08288,42.621982,84,1,0,1
2/10/2023 6:45,21.081152,42.62059,82,1,0,1
2/10/2023 6:45,21.078785,42.618953,78,1,0,1
2/10/2023 6:45,21.077035,42.617787,78,1,0,1
2/10/2023 6:46,21.074668,42.616183,79,1,0,1
2/10/2023 6:46,21.072627,42.614835,81,1,0,1
2/10/2023 6:46,21.069758,42.612923,80,1,0,1
2/10/2023 6:46,21.067833,42.611508,76,1,0,1
2/10/2023 6:46,21.065402,42.61023,72,1,0,1
2/10/2023 6:47,21.063008,42.609477,79,1,0,1
2/10/2023 6:47,21.06029,42.608992,72,1,0,1
2/10/2023 6:47,21.057937,42.608687,65,1,0,1
2/10/2023 6:47,21.055248,42.608367,61,1,0,1
2/10/2023 6:47,21.053277,42.607548,60,1,0,1
2/10/2023 6:47,21.051512,42.606715,62,1,0,1
2/10/2023 6:48,21.04966,42.605913,64,1,0,1
2/10/2023 6:48,21.047498,42.605065,68,1,0,1
2/10/2023 6:48,21.04538,42.604392,68,1,0,1
2/10/2023 6:48,21.04295,42.603673,51,1,0,1
2/10/2023 6:48,21.041315,42.603175,52,1,0,1
2/10/2023 6:49,21.039265,42.60262,58,1,0,1
2/10/2023 6:49,21.03752,42.601953,56,1,0,1
2/10/2023 6:49,21.035628,42.601068,59,1,0,1
2/10/2023 6:49,21.03392,42.600342,52,1,0,1
2/10/2023 6:49,21.03266,42.600325,21,1,0,1
2/10/2023 6:49,21.032518,42.60037,16,1,0,1
2/10/2023 6:50,21.03231,42.600322,0,1,0,1
2/10/2023 6:50,21.03231,42.600322,0,1,0,1
2/10/2023 6:50,21.03231,42.600322,0,1,0,1
2/10/2023 6:50,21.03231,42.600322,0,1,0,1
2/10/2023 6:50,21.03231,42.600322,0,1,0,1
2/10/2023 6:50,21.03231,42.600322,0,1,0,1
2/10/2023 6:51,21.03231,42.600322,0,1,0,1
2/10/2023 6:51,21.03231,42.600322,0,1,0,1
2/10/2023 6:51,21.03231,42.600322,0,1,0,1
2/10/2023 6:51,21.03231,42.600322,0,1,0,1
2/10/2023 6:51,21.03231,42.600322,0,1,0,1
2/10/2023 6:52,21.03231,42.600322,0,1,0,1
2/10/2023 6:52,21.03231,42.600322,0,0,0,1
2/10/2023 6:52,21.03231,42.600322,0,0,0,1
2/10/2023 6:55,21.03231,42.600322,0,1,0,1
2/10/2023 6:55,21.03231,42.600322,0,1,0,1
2/10/2023 6:55,21.03231,42.600322,0,1,0,1
2/10/2023 6:55,21.03231,42.600322,0,1,0,1
2/10/2023 6:55,21.032337,42.600307,4,1,0,1
2/10/2023 6:56,21.032352,42.60028,6,1,0,1
2/10/2023 6:56,21.03117,42.600293,41,1,0,1
2/10/2023 6:56,21.029657,42.600443,45,1,0,1
2/10/2023 6:56,21.02822,42.600625,31,1,0,1
2/10/2023 6:56,21.027985,42.600483,29,1,0,1
2/10/2023 6:57,21.027763,42.598698,58,1,0,1
2/10/2023 6:57,21.027322,42.597178,62,1,0,1
2/10/2023 6:57,21.026693,42.595243,69,1,0,1
2/10/2023 6:57,21.026507,42.59351,65,1,0,1
2/10/2023 6:57,21.02663,42.592337,42,1,0,1
2/10/2023 6:57,21.026673,42.591965,52,1,0,1
2/10/2023 6:58,21.026907,42.589545,63,1,0,1
2/10/2023 6:58,21.02704,42.587948,63,1,0,1
2/10/2023 6:58,21.027198,42.586252,57,1,0,1
2/10/2023 6:58,21.027322,42.584943,47,1,0,1
2/10/2023 6:58,21.027197,42.583733,30,1,0,1
2/10/2023 6:58,21.02717,42.583625,16,1,0,1
2/10/2023 6:59,21.026885,42.582253,43,1,0,1
2/10/2023 6:59,21.026797,42.581608,29,1,0,1
2/10/2023 6:59,21.026742,42.58067,45,1,0,1
2/10/2023 6:59,21.026838,42.579438,46,1,0,1
2/10/2023 6:59,21.026945,42.57837,14,1,0,1
2/10/2023 6:59,21.026938,42.578137,25,1,0,1
2/10/2023 7:00,21.027113,42.576717,39,1,0,1
2/10/2023 7:00,21.027228,42.575715,40,1,0,1
2/10/2023 7:00,21.027332,42.574458,37,1,0,1
2/10/2023 7:00,21.027403,42.57397,23,1,0,1
2/10/2023 7:00,21.02744,42.573623,9,1,0,1
2/10/2023 7:00,21.027643,42.573473,0,1,0,1
2/10/2023 7:01,21.027652,42.573468,0,1,0,1
2/10/2023 7:01,21.027652,42.573468,0,1,0,1
2/10/2023 7:01,21.027652,42.573468,0,1,0,1
2/10/2023 7:01,21.027652,42.573468,0,1,0,1
2/10/2023 7:01,21.027652,42.573468,0,1,0,1
2/10/2023 7:01,21.027652,42.573468,0,1,0,1
2/10/2023 7:01,21.027652,42.573468,0,1,0,1
